Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	tree_length
30522	-4803.689	-4914.671	110.9817	0.7252089	1.133486	7.463572
30528	-4808.146	-4919.475	111.3294	0.7402337	1.24286	7.217387
30534	-4816.527	-4927.991	111.4641	0.6993347	1.136054	7.217387
30540	-4812.682	-4924.147	111.4646	0.6865481	1.306573	7.145127
30546	-4818.682	-4930.028	111.3467	0.7375401	1.248092	7.207198
30552	-4802.519	-4913.394	110.8749	0.7414339	1.306656	7.43215
30558	-4801.828	-4912.146	110.3181	0.7254693	1.26111	7.75893
30564	-4803.206	-4913.517	110.3112	0.6721023	1.334429	7.75893
30570	-4793.8	-4903.56	109.7606	0.6887301	1.334429	8.043975
30576	-4799.29	-4911.059	111.7689	0.7667035	1.117152	7.026526
30582	-4802.127	-4913.376	111.2494	0.6812813	1.063381	7.378645
30588	-4801.146	-4911.909	110.7631	0.7269177	1.607097	7.378645
30594	-4794.586	-4904.98	110.395	0.7457559	1.25476	7.709825
30600	-4796.228	-4907.286	111.058	0.7156278	1.099741	7.444425
30606	-4795.446	-4905.837	110.3913	0.7457914	1.397571	7.650057
30612	-4797.572	-4907.944	110.3724	0.7646858	1.397571	7.650057
30618	-4801.224	-4911.62	110.3956	0.7414827	1.397571	7.650057
30624	-4802.348	-4912.718	110.3704	0.7829914	1.317563	7.675312
30630	-4795.548	-4906.121	110.5729	0.6449711	1.23987	7.675312
30636	-4803.186	-4914.962	111.7763	0.7872777	1.394709	6.885273
30642	-4807.075	-4918.397	111.322	0.6079854	1.355266	7.242872
30648	-4796.513	-4907.554	111.0411	0.725505	1.335093	7.339235
30654	-4803.018	-4914.054	111.036	0.738753	1.324979	7.339235
30660	-4794.366	-4905.118	110.7514	0.763061	1.324979	7.478775
30666	-4801.595	-4913.093	111.4988	0.7180306	1.18795	7.163763
30672	-4797.78	-4908.338	110.5586	0.6636844	1.326295	7.634678
30678	-4797.957	-4908.279	110.3227	0.7388036	1.27506	7.743086
30684	-4816.148	-4926.794	110.6464	0.6462273	1.404462	7.563999
30690	-4802.089	-4914.117	112.0285	0.8190502	1.353228	6.749612
30696	-4812.032	-4924.574	112.5421	0.9663894	1.207936	6.457309
30702	-4809.47	-4921.323	111.8531	0.9707429	1.288117	6.790914
30708	-4794.725	-4906.697	111.9718	0.8660027	1.271305	6.790914
30714	-4792.976	-4904.819	111.8425	0.7320759	1.343269	6.901194
30720	-4801.386	-4914.856	113.4701	0.8231846	1.343269	5.969316
30726	-4798.41	-4909.641	111.2306	0.7915524	1.208745	7.258637
30732	-4809.849	-4921.801	111.952	0.7813514	1.235396	6.863558
30738	-4801.302	-4911.191	109.8892	0.6628981	1.235396	8.03285
30744	-4807.44	-4919.075	111.6346	0.7139032	1.161283	7.105645
30750	-4809.258	-4920.858	111.6001	0.7920684	1.113214	7.105645
30756	-4816.701	-4927.821	111.1193	0.7799244	1.504828	7.198161
30762	-4813.088	-4923.952	110.8637	0.8443458	1.504828	7.300815
30768	-4813.696	-4926.219	112.5228	0.786068	1.246462	6.547571
30774	-4810.148	-4922.155	112.0065	0.8993069	1.50183	6.656892
30780	-4817.682	-4930.527	112.8448	0.8053121	1.246118	6.362769
30786	-4809.008	-4920.844	111.8354	0.8133546	1.256881	6.899374
30792	-4809.1	-4919.835	110.7349	0.8064384	1.296916	7.476631
30798	-4806.838	-4917.134	110.2962	0.7438206	1.296916	7.744924
30804	-4806.72	-4917.761	111.0411	0.8836629	1.320121	7.26084
30810	-4796.346	-4907.302	110.9565	0.843829	1.320121	7.327633
30816	-4800.214	-4911.185	110.9708	0.7099807	1.320121	7.39175
30822	-4809.796	-4920.47	110.6736	0.6807181	1.284391	7.58234
30828	-4803.648	-4915.346	111.6988	0.754779	1.284391	6.992194
30834	-4810.928	-4922.411	111.4829	0.8000304	1.164062	7.139576
30840	-4806.739	-4919.984	113.2452	0.836906	1.296009	6.105317
30846	-4801.927	-4914.434	112.5066	0.7726011	1.295983	6.541276
30852	-4807.862	-4920.436	112.5743	0.8084189	1.52175	6.390737
30858	-4796.839	-4908.795	111.9561	0.7436014	1.285474	6.859052
30864	-4803.971	-4915.087	111.1152	0.6720002	1.486013	7.265775
30870	-4805.406	-4917.372	111.9664	0.6915919	1.348406	6.853993
30876	-4800.195	-4910.602	110.4067	0.7244725	1.348406	7.673891
30882	-4803.828	-4915.796	111.9682	0.7961912	1.187013	6.869406
30888	-4802.79	-4915.023	112.2332	0.7615647	1.187013	6.745084
30894	-4804.47	-4916.64	112.1702	0.7967712	1.21906	6.745084
30900	-4801.031	-4912.877	111.8459	0.7595958	1.369475	6.873308
30906	-4810.841	-4921.921	111.0803	0.7850094	1.215737	7.339569
30912	-4813.469	-4925.88	112.411	0.7227695	1.301972	6.617298
30918	-4799.377	-4911.355	111.9782	0.7195836	1.16976	6.913566
30924	-4805.015	-4915.204	110.1887	0.6491329	1.08901	7.950203
30930	-4820.786	-4932.57	111.7844	0.8542498	1.186743	6.937344
30936	-4814.877	-4926.872	111.9952	0.7391027	1.367879	6.80451
30942	-4812.44	-4922.234	109.7948	0.6395166	1.294942	8.069079
30948	-4815.838	-4925.9	110.0627	0.6755685	1.294942	7.906984
30954	-4804.261	-4915.927	111.6658	0.7149367	1.309066	7.020483
30960	-4810.249	-4923.511	113.2626	0.8023605	1.388314	6.074402
30966	-4807.427	-4920.812	113.3845	0.8357204	1.199871	6.074402
30972	-4801.772	-4914.488	112.7158	0.7803004	1.257611	6.441054
30978	-4798.113	-4910.761	112.6478	0.8219179	1.361629	6.409341
30984	-4803.392	-4914.05	110.6581	0.7325755	1.195341	7.603375
30990	-4809.089	-4919.224	110.1351	0.6919959	1.479752	7.782513
30996	-4811.209	-4922.959	111.7493	0.755646	1.387035	6.920075
31002	-4824.541	-4936.638	112.0969	0.7264553	1.321933	6.776263
31008	-4822.53	-4932.653	110.1229	0.8503428	1.192886	7.827696
31014	-4821.22	-4930.222	109.0018	0.7677598	1.44628	8.359555
31020	-4806.394	-4916.275	109.8816	0.6903563	1.360488	7.967482
31026	-4812.267	-4922.241	109.9744	0.6920222	1.360488	7.917079
31032	-4819.388	-4931.254	111.866	0.6824792	1.360488	6.907875
31038	-4811.844	-4923.062	111.2187	0.7578498	1.360488	7.215653
31044	-4820.073	-4931.219	111.146	0.7479056	1.561437	7.179067
31050	-4804.647	-4916.365	111.7175	0.789807	1.329808	6.943268
31056	-4807.869	-4917.252	109.3833	0.711749	1.329808	8.234712
31062	-4810.681	-4920.425	109.744	0.6487712	1.329808	8.076098
31068	-4807.046	-4916.196	109.1501	0.8086433	1.329808	8.307249
31074	-4811.263	-4920.885	109.6218	0.764516	1.412772	8.044768
31080	-4806.21	-4916.017	109.8077	0.737665	1.313545	8.001777
31086	-4817.61	-4927.14	109.5307	0.6663919	1.738969	8.022412
31092	-4798.393	-4909.424	111.0305	0.7564906	1.311561	7.338513
31098	-4793.364	-4903.247	109.8826	0.6572233	1.319532	8.002148
31104	-4802.294	-4912.569	110.2751	0.6407669	1.540569	7.711275
31110	-4796.544	-4908.09	111.5457	0.7517257	1.150743	7.138206
31116	-4807.641	-4918.973	111.3322	0.7214881	1.447073	7.138206
31122	-4804.012	-4914.841	110.8298	0.7617765	1.447073	7.386371
31128	-4801.807	-4911.698	109.8914	0.7055029	1.447073	7.918471
31134	-4806.757	-4918.651	111.8946	0.7827678	1.261969	6.881643
31140	-4805.876	-4918.134	112.2582	0.7820462	1.2737	6.680463
31146	-4796.243	-4907.767	111.5234	0.763621	1.226753	7.107926
31152	-4802.063	-4914.293	112.2306	0.7943103	1.226753	6.710218
31158	-4802.638	-4914.344	111.7061	0.7853035	1.194242	7.013085
31164	-4805.614	-4917.985	112.3708	0.8128373	0.9827266	6.747044
31170	-4807.043	-4919.556	112.5129	0.8343261	1.166602	6.564319
31176	-4806.646	-4918.467	111.821	0.8350522	1.166602	6.937542
31182	-4810.182	-4921.418	111.2361	0.7442707	1.308956	7.235802
31188	-4811.504	-4921.948	110.4437	0.7911779	1.308956	7.635461
31194	-4812.147	-4924.888	112.7405	0.738234	1.218943	6.468292
31200	-4806.553	-4916.619	110.0662	0.6741507	1.218943	7.939987
31206	-4818.042	-4928.787	110.7446	0.7996839	1.252385	7.494912
31212	-4822.458	-4932.68	110.2224	0.7552733	1.252385	7.798069
31218	-4818.795	-4930.353	111.5574	0.7372324	1.170725	7.130102
31224	-4824.327	-4936.42	112.0929	0.8593174	1.383861	6.680076
31230	-4818.31	-4929.108	110.7976	0.7888922	1.148425	7.52084
31236	-4808.751	-4919.368	110.6173	0.8229353	1.319669	7.52084
31242	-4807.223	-4920.147	112.9241	0.9010739	1.2043	6.287184
31248	-4810.623	-4923.747	113.1241	0.8484675	1.2043	6.207081
31254	-4810.532	-4923.219	112.6871	0.8783865	1.2043	6.428101
31260	-4813.912	-4925.522	111.6102	0.8162686	1.14629	7.070945
31266	-4810.602	-4923.06	112.4581	0.872744	1.412326	6.463221
31272	-4809.93	-4921.642	111.7125	0.739411	1.297363	6.987299
31278	-4809.049	-4919.774	110.725	0.7265106	1.229778	7.554896
31284	-4809.488	-4919.468	109.9806	0.7605511	1.598546	7.78273
31290	-4809.192	-4920.8	111.6084	0.6812751	1.277453	7.08351
31296	-4799.69	-4911.12	111.4297	0.7373494	1.431655	7.08351
31302	-4797.006	-4908.428	111.4212	0.7458424	1.431655	7.08351
31308	-4807.126	-4917.076	109.9496	0.6786721	1.452355	7.899596
31314	-4809.977	-4921.426	111.4497	0.8353784	0.9932656	7.225239
31320	-4803.756	-4916.445	112.6889	0.8960959	1.375981	6.3407
31326	-4803.838	-4914.325	110.4872	0.8018636	1.415327	7.561389
31332	-4804.54	-4916.112	111.572	0.744989	1.442108	6.998544
31338	-4802.866	-4914.544	111.6787	0.7027816	1.358878	6.998544
31344	-4807.768	-4919.458	111.6897	0.64711	1.416182	6.998544
31350	-4804.427	-4915.746	111.3197	0.6452695	1.416182	7.198517
31356	-4802.874	-4913.834	110.9601	0.7586885	1.431042	7.324645
31362	-4796.461	-4907.887	111.4256	0.7636023	1.417983	7.077221
31368	-4802.421	-4913.132	110.7113	0.890335	1.417983	7.392817
31374	-4805.648	-4916.511	110.8622	0.8409138	1.141076	7.461916
31380	-4796.963	-4906.69	109.7268	0.7619084	1.261769	8.054762
31386	-4792.735	-4902.981	110.2455	0.731024	1.359018	7.752079
31392	-4798.127	-4908.843	110.7153	0.730957	1.482185	7.450162
31398	-4797.325	-4908.423	111.0975	0.6845327	1.399732	7.303588
31404	-4800.791	-4912.349	111.5578	0.7024491	1.297845	7.090278
31410	-4797.419	-4908.872	111.453	0.7821799	1.328709	7.090278
31416	-4795.891	-4907.208	111.3173	0.8130094	1.463731	7.090278
31422	-4800.835	-4911.095	110.2602	0.6624547	1.220767	7.841828
31428	-4817.433	-4928.092	110.6587	0.6382297	1.318554	7.598091
31434	-4818.315	-4930.299	111.9839	0.7345707	1.189049	6.893218
31440	-4804.156	-4916.085	111.9283	0.7805833	1.200027	6.893218
31446	-4805.548	-4917.373	111.8241	0.7279545	1.384187	6.89592
31452	-4811.482	-4921.99	110.5086	0.8738132	1.095765	7.655905
31458	-4812.502	-4924.997	112.4951	0.899312	1.095765	6.573699
31464	-4809.308	-4921.356	112.0478	0.7632874	1.292025	6.796062
31470	-4816.955	-4928.121	111.1666	0.7520434	1.235734	7.301725
31476	-4818.029	-4931.095	113.0666	0.7464318	1.182426	6.304185
31482	-4800.245	-4911.499	111.2541	0.7923716	1.214248	7.243008
31488	-4804.995	-4917.274	112.2794	0.7503821	1.260241	6.69222
31494	-4803.419	-4913.93	110.5107	0.7380254	1.260241	7.649591
31500	-4803.789	-4913.931	110.1426	0.6678945	1.27927	7.87532
31506	-4815.608	-4927.415	111.8068	0.7739074	1.27927	6.925982
31512	-4799.548	-4909.523	109.9745	0.6313245	1.140625	8.048612
31518	-4792.917	-4903.109	110.1911	0.6490524	1.364986	7.822449
31524	-4791.401	-4902.194	110.793	0.7661598	1.364986	7.43772
31530	-4791.57	-4903.606	112.0355	0.8175022	1.364986	6.741684
31536	-4808.207	-4917.946	109.7393	0.8333341	1.104398	8.083969
31542	-4796.553	-4907.439	110.886	0.7650348	1.298695	7.417072
31548	-4798.07	-4909.186	111.1162	0.7990825	1.298695	7.275289
31554	-4804.098	-4916.332	112.2341	0.7285954	1.104385	6.802677
31560	-4819.59	-4931.03	111.4407	0.729057	1.271632	7.150586
31566	-4816.186	-4927.603	111.417	0.7527897	1.271632	7.150586
31572	-4815.715	-4927.301	111.586	0.7562262	1.335106	7.029861
31578	-4809.531	-4920.885	111.3543	0.7240471	1.139103	7.261552
31584	-4815.183	-4926.046	110.8625	0.7034902	1.139103	7.536343
31590	-4814.413	-4925.097	110.6841	0.6429136	1.426949	7.536343
31596	-4821.454	-4932.666	111.2119	0.7354804	1.426949	7.203544
31602	-4816.763	-4926.667	109.904	0.8325752	1.301843	7.904849
31608	-4816.967	-4928.203	111.2367	0.8028219	1.337034	7.191847
31614	-4823.778	-4935.124	111.3462	0.7828753	1.228867	7.191847
31620	-4815.563	-4926.72	111.1563	0.8201002	1.427402	7.187765
31626	-4803.352	-4916.276	112.9245	0.7952455	1.136262	6.377262
31632	-4803.314	-4914.079	110.7653	0.7145989	1.344759	7.488799
31638	-4798.911	-4909.696	110.7849	0.6950195	1.344759	7.488799
31644	-4797.337	-4908.681	111.3439	0.7495242	1.344759	7.159527
31650	-4794.494	-4905.623	111.129	0.6851823	1.329704	7.316031
31656	-4792.304	-4903.514	111.2098	0.736717	1.173003	7.316031
31662	-4804.076	-4915.254	111.1781	0.7907847	1.147929	7.316031
31668	-4802.174	-4914.083	111.9088	0.8353033	1.152521	6.896897
31674	-4803.867	-4916.053	112.1855	0.8032643	1.206586	6.739109
31680	-4796.569	-4908.031	111.4618	0.769631	1.346579	7.084572
31686	-4800.771	-4911.151	110.3796	0.7491405	1.370144	7.666009
31692	-4811.672	-4923.63	111.958	0.7427063	1.145351	6.92377
31698	-4809.793	-4920.856	111.0624	0.7294014	1.145351	7.412283
31704	-4803.867	-4915.177	111.3094	0.7106575	1.305161	7.216182
31710	-4810.238	-4921.966	111.7278	0.7202388	1.305161	6.985979
31716	-4814.105	-4925.846	111.7416	0.6313374	1.399577	6.985979
31722	-4805.974	-4917.344	111.3698	0.723178	1.527935	7.084947
31728	-4806.284	-4918.242	111.9585	0.8279227	1.527935	6.711137
31734	-4801.436	-4912.075	110.6389	0.7242576	1.352967	7.547807
31740	-4803.75	-4915.49	111.7402	0.6534696	1.38709	6.980024
31746	-4806.509	-4917.311	110.8023	0.8378874	1.195154	7.469835
31752	-4807.798	-4917.094	109.2951	0.661912	1.506259	8.236074
31758	-4808.464	-4918.279	109.8149	0.5990114	1.497074	7.996236
31764	-4806.228	-4917.087	110.8594	0.7360662	1.648961	7.306589
31770	-4804.717	-4915.8	111.0825	0.7449107	1.335073	7.306589
31776	-4805.535	-4915.917	110.3818	0.7106179	1.148279	7.785237
31782	-4805.039	-4914.995	109.956	0.7390187	1.148279	7.997336
31788	-4807.991	-4919.409	111.4184	0.9212104	1.148279	7.116722
31794	-4806.561	-4918.117	111.5563	0.8328959	1.227295	7.052708
31800	-4823.074	-4934.239	111.1655	0.6166377	1.445701	7.284659
31806	-4811.89	-4922.781	110.8913	0.7697493	1.381402	7.376145
31812	-4813.049	-4922.177	109.1272	0.796249	1.274457	8.350129
31818	-4813.072	-4923.688	110.616	0.8575144	1.370454	7.481285
31824	-4801.659	-4913.05	111.3911	0.825932	1.223645	7.147025
31830	-4805.265	-4915.952	110.6861	0.6804441	1.1089	7.657901
31836	-4806.643	-4917.28	110.6377	0.6731312	1.055498	7.714605
31842	-4809.285	-4919.739	110.4542	0.6524562	1.284934	7.714605
31848	-4806.556	-4918.178	111.622	0.6840217	1.405482	7.019549
31854	-4812.33	-4923.357	111.0269	0.7069404	1.201111	7.416884
31860	-4823.788	-4934.96	111.172	0.8317574	1.520403	7.135879
31866	-4801.841	-4913.001	111.159	0.7336544	1.520403	7.195569
31872	-4813.245	-4924.176	110.9314	0.7325915	1.413707	7.361163
31878	-4803.553	-4914.207	110.6544	0.7877372	1.165813	7.589777
31884	-4804.077	-4915.057	110.9794	0.7208648	1.286737	7.395925
31890	-4800.462	-4910.929	110.4672	0.7643083	1.118384	7.725432
31896	-4803.791	-4915.488	111.697	0.7804127	1.225273	7.006164
31902	-4805.866	-4917.256	111.3898	0.7539167	1.110843	7.24038
31908	-4808.238	-4919.648	111.4101	0.7252186	1.256013	7.176124
31914	-4806.656	-4917.145	110.4886	0.749044	1.432782	7.581802
31920	-4814.374	-4925.693	111.3185	0.7787792	1.693628	7.020609
31926	-4802.615	-4914.117	111.5011	0.7672877	1.452202	7.020609
31932	-4804.253	-4915.621	111.3683	0.73104	1.123919	7.257736
31938	-4812.679	-4923.968	111.2894	0.6920218	1.258417	7.257736
31944	-4812.661	-4924.209	111.5473	0.7200942	1.245245	7.109994
31950	-4809.736	-4919.795	110.0592	0.7578872	1.292702	7.865879
31956	-4808.86	-4922.095	113.2342	0.8437549	1.292702	6.10907
31962	-4806.789	-4918.798	112.0088	0.7663192	1.151324	6.880755
31968	-4797.7	-4909.238	111.5388	0.7279579	1.284316	7.092747
31974	-4791.185	-4902.188	111.0034	0.7412946	1.284316	7.373158
31980	-4800.175	-4911.954	111.7795	0.6650486	1.150642	7.059129
31986	-4796.519	-4908.017	111.4979	0.7349148	1.404988	7.059129
31992	-4800.806	-4911.222	110.4161	0.7820652	1.426831	7.605373
31998	-4799.941	-4911.143	111.2022	0.7413742	1.329847	7.246476
32004	-4803.862	-4915.699	111.8374	0.8346141	1.329847	6.854473
32010	-4808.312	-4918.387	110.0741	0.7677681	1.381905	7.814417
32016	-4809.726	-4921.634	111.9078	0.7567782	1.381905	6.836194
32022	-4814.895	-4926.238	111.3432	0.7433693	1.072736	7.290202
32028	-4814.774	-4924.889	110.1148	0.6404419	1.072736	8.002463
32034	-4812.395	-4923.003	110.6074	0.7548126	1.313894	7.565173
32040	-4804.509	-4916.461	111.9516	0.7792497	1.129731	6.915151
32046	-4806.066	-4916.412	110.3463	0.7972041	1.129731	7.766917
32052	-4806.709	-4917.462	110.753	0.7555336	1.157225	7.558343
32058	-4808.956	-4920.339	111.3822	0.724845	1.124292	7.253415
32064	-4801.432	-4912.645	111.2135	0.7162835	1.557508	7.16126
32070	-4799.44	-4910.37	110.9301	0.7565912	1.171371	7.456168
32076	-4810.022	-4920.972	110.9501	0.7630232	1.141825	7.456168
32082	-4813.675	-4925.765	112.0901	0.691507	1.217444	6.845847
32088	-4807.339	-4918.337	110.9977	0.6852493	1.343585	7.380467
32094	-4817.283	-4928.378	111.0958	0.7233354	1.181269	7.380467
32100	-4810.991	-4921.453	110.4622	0.7605312	1.317279	7.638345
32106	-4813.529	-4926.444	112.915	0.7881939	1.317279	6.301935
32112	-4811.552	-4922.197	110.6448	0.7160072	1.307234	7.568812
32118	-4812.855	-4923.731	110.8759	0.7915437	1.307234	7.404502
32124	-4814.698	-4925.647	110.9497	0.7237052	1.299995	7.404502
32130	-4808.458	-4920.237	111.7794	0.7359001	1.299995	6.952002
32136	-4812.722	-4923.568	110.8468	0.7152945	1.318141	7.456216
32142	-4807.428	-4919.282	111.8537	0.7528899	1.318141	6.894839
32148	-4804.213	-4915.591	111.3778	0.8035618	1.318141	7.12379
32154	-4802.905	-4913.011	110.1059	0.7631756	1.318141	7.827018
32160	-4804.034	-4914.616	110.5826	0.7785213	1.185662	7.623753
32166	-4797.036	-4908.661	111.6253	0.781062	1.478053	6.935895
32172	-4805.321	-4916.53	111.2089	0.8559371	1.045133	7.316038
32178	-4804.858	-4915.445	110.5867	0.7580247	1.41176	7.533094
32184	-4807.65	-4918.168	110.518	0.7631442	1.251731	7.636077
32190	-4821.569	-4933.435	111.8659	0.7208037	1.248824	6.936511
32196	-4827.659	-4939.707	112.0479	0.6232639	1.298256	6.868794
32202	-4807.741	-4920.041	112.3009	0.7979664	1.238386	6.664884
32208	-4806.196	-4917.922	111.7261	0.7131739	1.171462	7.051956
32214	-4802.142	-4913.947	111.8049	0.6449133	1.171462	7.046302
32220	-4807.592	-4918.6	111.0082	0.7534655	1.231996	7.387682
32226	-4809.132	-4921.154	112.0216	0.7167227	1.231996	6.862465
32232	-4817.283	-4929.252	111.9696	0.6624592	1.231996	6.919734
32238	-4814.874	-4926.791	111.9161	0.6557226	1.304104	6.919734
32244	-4812.856	-4924.227	111.3707	0.7402942	1.304104	7.167752
32250	-4813.351	-4924.706	111.3556	0.755465	1.304104	7.167752
32256	-4807.843	-4919.395	111.552	0.6878536	1.153688	7.167752
32262	-4815.217	-4925.273	110.0565	0.7261967	1.371984	7.850194
32268	-4821.506	-4932.433	110.9271	0.6686901	1.08843	7.545378
32274	-4807.088	-4918.42	111.3314	0.6660311	1.196724	7.277483
32280	-4816.587	-4927.947	111.3601	0.7075936	1.117926	7.277692
32286	-4819.291	-4931.012	111.7204	0.6790808	1.337606	6.997992
32292	-4805.805	-4918.5	112.6954	0.6615808	1.332894	6.482876
32298	-4807.26	-4919.075	111.8153	0.6280689	1.332894	6.976377
32304	-4807.772	-4919.636	111.8642	0.7316642	1.332894	6.894178
32310	-4809.106	-4921.059	111.9532	0.6490789	1.201581	6.949932
32316	-4811.937	-4923.729	111.7929	0.6813204	1.355721	6.949932
32322	-4814.345	-4926.954	112.6092	0.764119	1.113599	6.576166
32328	-4814.025	-4924.862	110.8376	0.6947579	1.209155	7.521097
32334	-4808.766	-4919.688	110.9213	0.715653	1.146981	7.494477
32340	-4798.208	-4909.509	111.301	0.6998216	1.35402	7.205364
32346	-4800.785	-4912.064	111.2785	0.7570064	1.153081	7.277792
32352	-4802.019	-4913.802	111.7829	0.7214683	1.189147	7.008521
32358	-4804.551	-4916.228	111.6771	0.7669991	1.189147	7.040972
32364	-4808.388	-4919.227	110.8385	0.7051184	1.189147	7.524428
32370	-4812.341	-4925.162	112.8216	0.6524366	1.181193	6.488669
32376	-4809.873	-4920.161	110.2879	0.6222773	1.391054	7.774078
32382	-4812.402	-4923.237	110.8351	0.6883422	1.270272	7.498025
32388	-4805.828	-4917.391	111.5628	0.6355831	1.270272	7.13581
32394	-4812.614	-4924.071	111.4574	0.6639954	1.365134	7.13581
32400	-4806.843	-4918.992	112.1482	0.7310371	1.345949	6.735633
32406	-4805.069	-4917.559	112.4904	0.7962915	1.220985	6.57133
32412	-4806.632	-4917.556	110.9238	0.7529074	1.294352	7.405229
32418	-4805.696	-4917.034	111.3384	0.7449512	1.415533	7.135201
32424	-4815.297	-4926.673	111.3767	0.7152641	1.404313	7.135201
32430	-4812.461	-4923.618	111.1579	0.7444158	1.404313	7.237119
32436	-4805.363	-4916.796	111.4331	0.8860836	1.404313	7.012929
32442	-4819.389	-4930.319	110.9298	0.8066637	1.195465	7.418104
32448	-4804.044	-4915.051	111.0074	0.6676641	1.267304	7.418104
32454	-4799.13	-4909.583	110.4533	0.6202263	1.312332	7.720266
32460	-4812.353	-4923.598	111.2451	0.6522547	1.146098	7.355336
32466	-4815.744	-4926.817	111.0731	0.7760309	1.200503	7.355336
32472	-4817.476	-4928.837	111.3609	0.7184984	1.351988	7.163986
32478	-4809.721	-4921.132	111.4108	0.7531073	1.356745	7.116542
32484	-4801.556	-4913.225	111.669	0.8149733	1.339277	6.951737
32490	-4808.551	-4919.297	110.7458	0.8760876	1.339277	7.415037
32496	-4795.559	-4906.665	111.1062	0.8096799	1.47916	7.199382
32502	-4799.552	-4909.305	109.7522	0.6671956	1.506812	7.989481
32508	-4803.371	-4914.653	111.2821	0.7629356	1.365218	7.176845
32514	-4796.858	-4907.067	110.2085	0.7552757	1.365218	7.756275
32520	-4800.909	-4912.145	111.2357	0.7913412	1.34925	7.193309
32526	-4797.059	-4908.96	111.9005	0.6999119	1.34925	6.884672
32532	-4803.621	-4914.111	110.4894	0.7728253	1.365607	7.596484
32538	-4802.586	-4913.15	110.5646	0.6832542	1.369152	7.602678
32544	-4796.531	-4907.784	111.2528	0.7273054	1.277796	7.249741
32550	-4800.34	-4911.481	111.1409	0.6910558	1.316223	7.312315
32556	-4802.169	-4913.65	111.4813	0.7754998	1.40399	7.046672
32562	-4811.801	-4924.27	112.4688	0.722025	1.141913	6.660898
32568	-4808.527	-4920.137	111.6097	0.7471032	1.325145	7.026359
32574	-4804.594	-4916.084	111.4904	0.7568306	1.466262	7.026359
32580	-4809.801	-4921.53	111.7284	0.7532103	1.228015	7.002615
32586	-4807.61	-4918.92	111.3107	0.7714791	1.294579	7.187443
32592	-4803.332	-4914.225	110.8933	0.7961813	1.174505	7.45315
32598	-4805.531	-4917.293	111.7616	0.7668703	1.258904	6.963268
32604	-4795.207	-4906.298	111.0913	0.7906748	1.258904	7.310896
32610	-4800.594	-4914.132	113.5384	0.9018688	1.258904	5.926807
32616	-4798.446	-4910.757	112.3106	0.9201306	1.258904	6.584168
32622	-4801.281	-4912.508	111.2269	0.7710399	1.258904	7.24861
32628	-4810.61	-4923.139	112.5286	0.7557026	1.258904	6.555152
32634	-4818.051	-4929.602	111.5507	0.7856404	1.349909	7.026697
32640	-4813.389	-4923.394	110.0047	0.7896616	1.23109	7.905565
32646	-4804.744	-4914.86	110.1165	0.6779306	1.23109	7.905565
32652	-4801.593	-4912.171	110.5786	0.7275775	1.274445	7.612484
32658	-4809.839	-4920.438	110.5991	0.7668027	1.20425	7.612484
32664	-4804.755	-4914.698	109.9424	0.710696	1.372288	7.91922
32670	-4812.361	-4923.259	110.8976	0.8795737	1.46433	7.279791
32676	-4803.896	-4916.162	112.2658	0.7164146	1.318679	6.691864
32682	-4798.007	-4909.46	111.4531	0.8396058	1.2528	7.092977
32688	-4802.052	-4914.164	112.1122	0.7450309	1.254572	6.787991
32694	-4802.202	-4913.962	111.7602	0.7664631	1.266716	6.960755
32700	-4801.207	-4913.133	111.9259	0.7911557	1.054032	6.960755
32706	-4807.208	-4918.836	111.6289	0.8008759	1.271574	7.01073
32712	-4815.194	-4926.83	111.6359	0.7852265	1.281936	7.01073
32718	-4812.068	-4922.369	110.3011	0.8462984	1.306381	7.683388
32724	-4813.144	-4925.823	112.6787	0.8215237	1.016121	6.557832
32730	-4815.653	-4928.152	112.4991	0.9044201	1.016121	6.61017
32736	-4819.664	-4930.211	110.5472	0.7999489	1.363171	7.552075
32742	-4805.049	-4918.356	113.307	0.8881687	1.219723	6.078639
32748	-4808.851	-4922.712	113.8609	0.9468281	1.122215	5.79146
32754	-4806.917	-4918.917	112.0002	0.7794214	1.423945	6.756578
32760	-4807.969	-4917.495	109.5266	0.8254713	1.423945	8.058448
32766	-4808.166	-4917.887	109.7214	0.7521063	1.271679	8.058448
32772	-4812.188	-4924.613	112.4248	0.8757208	1.523028	6.434833
32778	-4822.001	-4931.456	109.4552	0.8441242	1.497559	8.057117
32784	-4815.853	-4925.239	109.3856	0.7288144	1.573855	8.126345
32790	-4802.984	-4912.765	109.7805	0.7292387	1.573855	7.915553
32796	-4805.269	-4916.429	111.1602	0.8073557	1.533068	7.150383
32802	-4797.903	-4909.633	111.7306	0.6696797	1.23543	7.042996
32808	-4799.292	-4908.919	109.6272	0.6956846	1.23543	8.15499
32814	-4801.027	-4914.065	113.0373	0.8024103	1.23543	6.264736
32820	-4812.333	-4923.448	111.1148	0.8803117	1.238827	7.259277
32826	-4811.918	-4923.125	111.2075	0.7551106	1.277426	7.259277
32832	-4805.361	-4916.611	111.25	0.802535	1.172643	7.259277
32838	-4808.217	-4918.458	110.2411	0.7561085	1.199351	7.811924
32844	-4812.006	-4922.301	110.2953	0.7018226	1.199351	7.811924
32850	-4808.186	-4918.907	110.7207	0.733525	1.199351	7.567493
