Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	tree_length
7548	-4796.573	-4908.379	111.8056	0.8502839	1.191284	6.925893
7554	-4798.158	-4908.388	110.23	0.7605892	1.339568	7.752862
7560	-4804.734	-4914.406	109.6717	0.7607345	1.349692	8.046453
7566	-4805.303	-4916.609	111.306	0.7786304	1.270006	7.197071
7572	-4799.237	-4910.982	111.7449	0.7197624	1.366938	6.950303
7578	-4800.833	-4910.21	109.3766	0.6915703	1.204036	8.304982
7584	-4809.216	-4919.877	110.6614	0.7795543	1.371263	7.498429
7590	-4796.378	-4907.638	111.2592	0.8244581	1.382545	7.148743
7596	-4805.823	-4916.148	110.3256	0.8220237	1.340707	7.668407
7602	-4800.721	-4911.276	110.555	0.8366628	1.176764	7.611616
7608	-4810.484	-4921.854	111.3699	0.811245	1.142452	7.204746
7614	-4803.531	-4914.237	110.7059	0.8319865	1.226952	7.509905
7620	-4804.613	-4915.045	110.4315	0.6970931	1.107709	7.785659
7626	-4799.771	-4911.307	111.5358	0.7525074	1.43775	7.015766
7632	-4803.714	-4915.252	111.5383	0.7988832	1.17925	7.103168
7638	-4809.322	-4919.583	110.2606	0.7737296	1.363626	7.719257
7644	-4811.394	-4923.354	111.9601	0.7139668	1.275244	6.877477
7650	-4812.983	-4922.797	109.8141	0.691494	1.304588	8.026858
7656	-4804.407	-4916.238	111.8316	0.7692522	1.304588	6.903863
7662	-4818.384	-4929.332	110.9479	0.6949819	1.304588	7.418824
7668	-4815.019	-4926.951	111.9318	0.6949819	1.187716	6.943271
7674	-4807.18	-4919.705	112.5245	0.6975524	1.406666	6.524488
7680	-4802.697	-4914.09	111.3925	0.7663036	1.194734	7.191761
7686	-4804.686	-4915.437	110.7515	0.7877709	1.329567	7.463521
7692	-4805.949	-4916.862	110.913	0.8041881	1.329567	7.368108
7698	-4808.466	-4920.799	112.3329	0.7615075	1.393862	6.598967
7704	-4801.996	-4914.277	112.2807	0.8538441	1.301689	6.616989
7710	-4811.508	-4923.269	111.7608	0.838703	1.496808	6.824316
7716	-4800.993	-4912.328	111.3342	0.6920738	1.315256	7.208427
7722	-4811.809	-4922.627	110.8183	0.7290506	1.350634	7.450136
7728	-4823.323	-4934.539	111.2165	0.749307	1.260364	7.265256
7734	-4815.408	-4926.577	111.1691	0.9032817	1.211328	7.230417
7740	-4814.798	-4924.818	110.0202	0.6970733	1.278068	7.925605
7746	-4811.091	-4922.576	111.4851	0.736671	1.238937	7.137442
7752	-4814.95	-4925.087	110.1372	0.7963594	1.227305	7.832985
7758	-4816.475	-4927.42	110.945	0.7119356	1.237053	7.441503
7764	-4806.278	-4916.328	110.0496	0.6908305	1.237053	7.931667
7770	-4806.098	-4916.179	110.0804	0.7782888	1.176084	7.896754
7776	-4805.194	-4917.583	112.3887	0.7643311	1.085738	6.709325
7782	-4807.997	-4919.722	111.7243	0.7763025	1.332892	6.945535
7788	-4811.494	-4923.072	111.5781	0.6954619	1.391088	7.043032
7794	-4807.659	-4918.016	110.3572	0.7515343	1.191713	7.755881
7800	-4804.947	-4915.203	110.2564	0.6946138	1.228169	7.823266
7806	-4803.29	-4913.631	110.3417	0.7425773	1.199119	7.765503
7812	-4810.968	-4921.172	110.2043	0.7172905	1.277024	7.816981
7818	-4813.454	-4925.241	111.7876	0.7243885	1.050119	7.073208
7824	-4811.755	-4922.877	111.1221	0.7533164	1.105315	7.387088
7830	-4808.384	-4919.351	110.9669	0.7904632	1.238304	7.387088
7836	-4808.699	-4919.797	111.0978	0.7809739	1.284748	7.301032
7842	-4803.759	-4914.981	111.2218	0.7948673	1.379965	7.185837
7848	-4808.819	-4920.681	111.8615	0.7624564	1.283198	6.900936
7854	-4799.308	-4909.768	110.4606	0.7817037	1.060484	7.748689
7860	-4801.131	-4913.136	112.0054	0.7149311	1.060484	6.955675
7866	-4803.112	-4913.828	110.7161	0.7231925	1.258511	7.548405
7872	-4809.026	-4920.9	111.8743	0.7908883	1.21477	6.909858
7878	-4800.508	-4911.578	111.0696	0.7517016	1.323585	7.314869
7884	-4796.538	-4907.265	110.7273	0.7566597	1.432649	7.44992
7890	-4803.814	-4916.911	113.0966	0.8559248	1.256057	6.193943
7896	-4794.368	-4906.661	112.2931	0.8221858	1.403509	6.583614
7902	-4800.735	-4912.199	111.4644	0.7968362	1.356302	7.064337
7908	-4803.804	-4915.871	112.0668	0.7298842	1.142706	6.873319
7914	-4817.002	-4928.422	111.4196	0.8028391	1.426766	7.055743
7920	-4811.15	-4922.238	111.0876	0.8079576	1.654612	7.143303
7926	-4801.912	-4915.527	113.6143	0.9287666	1.292365	5.855417
7932	-4803.212	-4914.955	111.7434	0.8071314	1.394402	6.892419
7938	-4806.791	-4917.527	110.736	0.7952705	1.408469	7.434488
7944	-4808.299	-4918.131	109.8326	0.7212578	1.290785	8.007195
7950	-4816.949	-4928.542	111.5927	0.8060744	1.288878	7.019689
7956	-4823.407	-4933.289	109.8819	0.697864	1.21482	8.027547
7962	-4810.635	-4922.413	111.7777	0.8313798	1.265135	6.917032
7968	-4818.608	-4930.642	112.0338	0.7788761	1.261254	6.809012
7974	-4808.774	-4919.302	110.5273	0.7993989	1.278472	7.599716
7980	-4806.938	-4917.715	110.7767	0.6821242	1.217524	7.556621
7986	-4797.4	-4908.654	111.2537	0.6989475	1.324045	7.244121
7992	-4804.484	-4916.849	112.3647	0.7792569	1.266095	6.627829
7998	-4802.108	-4913.829	111.7207	0.8178602	1.248921	6.962399
8004	-4792.743	-4904.898	112.1549	0.8395938	1.351258	6.671112
8010	-4805.82	-4918.249	112.4289	0.7657506	1.349256	6.563723
8016	-4805.935	-4918.383	112.4481	0.7465287	1.349256	6.563723
8022	-4802.702	-4914.616	111.9145	0.7650656	1.245913	6.887787
8028	-4798.663	-4909.792	111.1299	0.7359823	1.487799	7.222821
8034	-4802.866	-4914.904	112.0389	0.8353349	1.521405	6.666245
8040	-4799.469	-4911.42	111.9505	0.8424134	1.422141	6.750111
8046	-4796.458	-4907.341	110.8829	0.7047911	1.076416	7.555798
8052	-4795.835	-4907.231	111.3954	0.7057298	1.418115	7.124558
8058	-4808.312	-4919.115	110.8037	0.6735276	1.388891	7.471584
8064	-4807.936	-4919.012	111.0755	0.8089963	1.09196	7.388883
8070	-4791.939	-4904.188	112.2485	0.7141293	1.223051	6.745569
8076	-4803.769	-4915.947	112.178	0.7924487	1.338708	6.689523
8082	-4801.072	-4911.903	110.8309	0.7296674	1.203487	7.508641
8088	-4806.73	-4917.282	110.552	0.7751243	1.495781	7.508641
8094	-4800.989	-4912.636	111.6466	0.7982112	1.258049	7.008756
8100	-4803.234	-4915.982	112.7477	0.7074638	1.072568	6.552636
8106	-4802.811	-4915.39	112.5784	0.8181219	1.255178	6.496091
8112	-4817.066	-4928.64	111.5743	0.7058057	1.35852	7.053287
8118	-4802.042	-4913.986	111.9431	0.754307	1.066914	6.964697
8124	-4811.395	-4923.798	112.4035	0.7749476	1.268251	6.608214
8130	-4806.189	-4916.874	110.6845	0.7387148	1.296789	7.539943
8136	-4816.974	-4929.073	112.0995	0.6883547	1.015605	6.9428
8142	-4800.533	-4912.064	111.5317	0.7337558	1.334229	7.071582
8148	-4802.657	-4915.307	112.6507	0.8002886	1.212325	6.486432
8154	-4809.74	-4920.498	110.7579	0.7148725	1.145696	7.583045
8160	-4810.326	-4922.557	112.231	0.7560949	1.153337	6.765375
8166	-4804.093	-4916.781	112.6871	0.8397146	1.356307	6.380664
8172	-4797.693	-4908.93	111.2374	0.7180375	1.173096	7.31122
8178	-4798.772	-4909.71	110.9382	0.7370035	1.365432	7.375296
8184	-4798.046	-4907.83	109.7838	0.7987816	1.360898	7.961651
8190	-4796.52	-4907.301	110.7811	0.7210135	1.12348	7.578145
8196	-4802.548	-4913.346	110.7975	0.749269	1.126027	7.552993
8202	-4804.385	-4915.711	111.3259	0.7522771	1.242966	7.212752
8208	-4794.396	-4904.356	109.9594	0.7863158	1.324063	7.890312
8214	-4793.303	-4904.783	111.4796	0.7256068	1.21203	7.158762
8220	-4803.708	-4915.136	111.4276	0.7395579	1.295077	7.141535
8226	-4795.729	-4906.771	111.0426	0.7838286	1.337828	7.305919
8232	-4800.423	-4911.176	110.7526	0.7838286	1.162409	7.540924
8238	-4808.638	-4919.952	111.3136	0.7343564	1.305071	7.201229
8244	-4806.039	-4917.587	111.5478	0.6694261	1.110159	7.201229
8250	-4794.252	-4905.69	111.4385	0.737422	1.155484	7.201229
8256	-4793.739	-4906.33	112.5909	0.7442258	1.151816	6.578006
8262	-4794.683	-4905.881	111.1977	0.8090342	1.241194	7.251961
8268	-4799.825	-4910.992	111.1679	0.8255991	1.25685	7.251961
8274	-4807.228	-4917.498	110.2704	0.7103444	1.25685	7.794406
8280	-4827.743	-4939.794	112.0507	0.7582218	1.206039	6.836421
8286	-4830.543	-4940.871	110.3283	0.7049423	1.394442	7.706924
8292	-4813.423	-4925.833	112.4096	0.9210151	1.406824	6.465612
8298	-4813.476	-4924.9	111.424	0.8129752	1.157162	7.167634
8304	-4807.748	-4920.244	112.4959	0.7111691	1.180056	6.633663
8310	-4806.999	-4918.865	111.8653	0.7737808	1.26786	6.899638
8316	-4810.254	-4920.821	110.5664	0.6582575	1.198917	7.690529
8322	-4817.997	-4929.611	111.6139	0.6469394	1.156038	7.155317
8328	-4813.03	-4924.785	111.7553	0.6809307	1.156038	7.061009
8334	-4810.427	-4921.34	110.9122	0.7065306	1.166071	7.495108
8340	-4799.48	-4910.834	111.3544	0.6787062	1.28043	7.220075
8346	-4806.186	-4916.799	110.6136	0.6774791	1.39243	7.569798
8352	-4800.502	-4912.32	111.8173	0.7380002	1.325831	6.919134
8358	-4790.056	-4901.633	111.5768	0.8835855	1.239445	7.00881
8364	-4795.524	-4906.677	111.1532	0.7704604	1.493326	7.18958
8370	-4804.11	-4915.453	111.3431	0.7704604	1.169445	7.22806
8376	-4796.813	-4907.428	110.6155	0.7485021	1.173163	7.628098
8382	-4809.305	-4920.189	110.8843	0.7104813	1.114965	7.532738
8388	-4807.956	-4919.281	111.3254	0.6409467	1.11463	7.33369
8394	-4813.964	-4925.518	111.5543	0.6327091	1.105524	7.219754
8400	-4802.878	-4913.944	111.0664	0.7934749	1.368742	7.274785
8406	-4794.982	-4907.28	112.2979	0.728274	1.421462	6.624344
8412	-4802.248	-4912.812	110.5648	0.6664338	1.19635	7.688192
8418	-4804.962	-4915.358	110.3961	0.7254186	1.36356	7.672635
8424	-4805.581	-4916.596	111.0156	0.721356	1.564634	7.262168
8430	-4811.332	-4924.137	112.805	0.8833979	1.043934	6.441165
8436	-4806.095	-4917.089	110.994	0.7331348	1.009631	7.515764
8442	-4807.229	-4917.639	110.4101	0.7092327	1.110346	7.789335
8448	-4805.165	-4915.482	110.3169	0.6988412	1.226809	7.789335
8454	-4806.368	-4916.18	109.8118	0.7630757	1.335292	7.976676
8460	-4808.879	-4918.831	109.9521	0.7546191	1.335292	7.906296
8466	-4802.546	-4914.123	111.5766	0.7419147	1.341452	7.039924
8472	-4802.491	-4913.533	111.0414	0.8220863	1.338944	7.285563
8478	-4809.883	-4921.099	111.2168	0.6685892	1.311858	7.285563
8484	-4803.251	-4915.282	112.0307	0.7901093	1.333187	6.772738
8490	-4800.699	-4912.768	112.0699	0.7926818	1.281954	6.772738
8496	-4807.018	-4918.89	111.8717	0.7461164	1.260939	6.914201
8502	-4799.951	-4911.347	111.3966	0.7463207	1.135032	7.228871
8508	-4807.398	-4918.861	111.4622	0.6590713	1.338625	7.1472
8514	-4807.246	-4918.966	111.7192	0.7510315	1.082552	7.079014
8520	-4804.577	-4917.147	112.5701	0.7676726	1.406393	6.461947
8526	-4796.438	-4908.479	112.0414	0.7676726	1.431108	6.737727
8532	-4793.824	-4905.53	111.7056	0.7974375	1.104228	7.050483
8538	-4800.008	-4911.852	111.8445	0.7100092	1.318911	6.922606
8544	-4801.326	-4912.038	110.7126	0.7640861	1.341265	7.49203
8550	-4799.345	-4910.834	111.4886	0.7022196	1.1574	7.192281
8556	-4802.06	-4912.488	110.4285	0.8677819	1.306599	7.6036
8562	-4800.244	-4911.837	111.5933	0.7387395	1.444021	6.98969
8568	-4797.136	-4907.487	110.351	0.6028029	1.304335	7.787773
8574	-4805.852	-4917.448	111.5959	0.6823851	1.313889	7.073542
8580	-4793.357	-4904.094	110.7378	0.7305719	1.344193	7.495229
8586	-4791.49	-4903.678	112.1872	0.6824849	1.1969	6.807944
8592	-4797.741	-4909.182	111.4414	0.8876576	1.549821	6.949352
8598	-4797.283	-4907.624	110.341	0.6364478	1.340679	7.759389
8604	-4796.32	-4908.741	112.4209	0.6319164	1.057869	6.777738
8610	-4792.256	-4903.314	111.0589	0.7926354	1.193991	7.3571
8616	-4790.434	-4902.288	111.8535	0.7159068	1.273402	6.934695
8622	-4793.552	-4904.553	111.0014	0.567986	1.239568	7.487266
8628	-4798.504	-4909.399	110.8954	0.6739679	1.239568	7.487266
8634	-4814.165	-4925.718	111.5532	0.8434243	1.216279	7.053785
8640	-4809.273	-4919.17	109.8968	0.7210521	1.33743	7.952802
8646	-4803.931	-4914.553	110.6219	0.7729203	1.33988	7.53644
8652	-4813.983	-4924.478	110.4953	0.7173454	1.341956	7.63309
8658	-4814.571	-4925.424	110.8533	0.7725921	1.341956	7.411744
8664	-4815.535	-4926.736	111.2006	0.7585047	1.390013	7.212575
8670	-4808.537	-4919.292	110.7544	0.7222826	1.273406	7.52171
8676	-4802.357	-4914.655	112.2977	0.76833	1.273406	6.666687
8682	-4811.574	-4923.267	111.6931	0.6785729	1.241442	7.055655
8688	-4801.096	-4913.312	112.2158	0.8159859	1.174017	6.731281
8694	-4799.463	-4911.948	112.4855	0.6398322	1.259461	6.640925
8700	-4813.625	-4924.581	110.9558	0.6970015	1.225613	7.448943
8706	-4805.272	-4916.746	111.4741	0.6909007	1.149321	7.210094
8712	-4800.868	-4912.951	112.0831	0.7767645	1.43774	6.707518
8718	-4804.142	-4915.697	111.5551	0.7621147	1.390004	7.019982
8724	-4814.21	-4924.912	110.7017	0.7367301	1.377172	7.497281
8730	-4813.319	-4924.44	111.1209	0.7484174	1.205801	7.342024
8736	-4813.249	-4924.867	111.6173	0.662022	1.533338	6.982517
8742	-4806.328	-4918.497	112.1691	0.7886703	1.312295	6.707897
8748	-4806.785	-4918.976	112.1908	0.736756	1.536103	6.631662
8754	-4803.088	-4914.211	111.123	0.7959446	1.335386	7.25735
8760	-4794.529	-4905.315	110.7864	0.7704588	1.335386	7.451581
8766	-4798.262	-4909.559	111.2975	0.7749494	1.182049	7.244134
8772	-4799.759	-4910.551	110.7912	0.6889332	1.195245	7.555565
8778	-4800.651	-4912.605	111.9539	0.778377	1.247909	6.85841
8784	-4811.691	-4923.928	112.237	0.6699504	1.136938	6.816619
8790	-4807.135	-4918.302	111.1666	0.703688	1.249359	7.321461
8796	-4814.777	-4925.016	110.2392	0.7742916	1.374871	7.725668
8802	-4803.307	-4914.205	110.8981	0.7354056	1.236445	7.454359
8808	-4797.278	-4908.461	111.1832	0.7944601	1.26578	7.256456
8814	-4791.718	-4902.521	110.8028	0.7467251	1.26578	7.486078
8820	-4800.311	-4911.031	110.7196	0.7332294	1.157672	7.587929
8826	-4799.039	-4908.523	109.4846	0.7483828	1.378178	8.140759
8832	-4792.172	-4903.321	111.1488	0.6964199	1.328955	7.299709
8838	-4795.046	-4906.29	111.2442	0.6839569	1.229068	7.299709
8844	-4796.666	-4907.988	111.3219	0.794922	1.160477	7.230571
8850	-4798.126	-4908.779	110.6529	0.679041	1.172989	7.645342
8856	-4808.982	-4920.386	111.4043	0.6392691	1.095596	7.301723
8862	-4802.523	-4914.523	112.0005	0.6914327	1.246607	6.880787
8868	-4805.453	-4916.821	111.3681	0.7411593	1.094042	7.267272
8874	-4801.332	-4912.501	111.1691	0.720007	1.349488	7.267272
8880	-4795.735	-4907.648	111.9128	0.7952149	1.193358	6.896794
8886	-4793.63	-4906.16	112.5301	0.7860207	1.360275	6.493163
8892	-4805.117	-4917.907	112.7895	0.8281534	1.395003	6.314867
8898	-4798.43	-4910.282	111.8522	0.8611777	1.3451	6.825551
8904	-4807.146	-4919.104	111.9588	0.8694945	1.206956	6.825551
8910	-4804.661	-4915.955	111.2941	0.7593708	1.163938	7.262969
8916	-4803.239	-4915.548	112.3096	0.7781234	1.274176	6.654606
8922	-4802.789	-4914.282	111.4935	0.7264896	1.510231	7.023522
8928	-4800.416	-4910.621	110.2054	0.7228675	1.375518	7.770938
8934	-4797.8	-4908.845	111.0448	0.7047431	1.081533	7.466482
8940	-4799.189	-4909.285	110.0963	0.7136616	1.308921	7.862597
8946	-4805.249	-4917.656	112.4068	0.732239	1.373458	6.583412
8952	-4806.583	-4918.047	111.4638	0.6952944	1.230021	7.175201
8958	-4802.655	-4913.713	111.0577	0.7575502	1.198094	7.3746
8964	-4800.09	-4911.017	110.9272	0.6685658	1.363452	7.418717
8970	-4801.863	-4912.259	110.3956	0.7254097	1.284608	7.70703
8976	-4808.654	-4919.535	110.881	0.7628476	1.360159	7.394358
8982	-4827.804	-4937.389	109.5842	0.7634827	1.261264	8.130143
8988	-4806.548	-4916.204	109.656	0.7446524	1.199334	8.130143
8994	-4813.454	-4925.042	111.5877	0.7450774	1.215764	7.088405
9000	-4808.66	-4920.298	111.6372	0.5662775	1.372799	7.088405
9006	-4806.213	-4917.552	111.3396	0.7386857	1.196337	7.234262
9012	-4808.727	-4919.587	110.8606	0.7818255	1.367082	7.392206
9018	-4805.832	-4916.593	110.7613	0.7586906	1.155915	7.552867
9024	-4800.611	-4911.291	110.6796	0.7588409	1.650912	7.390092
9030	-4808.933	-4920.067	111.1338	0.6894308	1.619661	7.195056
9036	-4807.242	-4919.733	112.4917	0.7562012	1.290131	6.560812
9042	-4816.281	-4928.649	112.3681	0.7681882	1.260172	6.634678
9048	-4812.229	-4924.477	112.2477	0.72173	1.25881	6.725485
9054	-4806.205	-4917.509	111.3037	0.72173	1.100606	7.308963
9060	-4805.861	-4917.085	111.2239	0.6639214	1.33795	7.272947
9066	-4804.839	-4915.399	110.56	0.6788711	1.434764	7.580354
9072	-4816.406	-4926.861	110.455	0.86109	1.302822	7.594679
9078	-4814.017	-4925.035	111.0175	0.7841657	1.202528	7.379845
9084	-4803.64	-4915.783	112.1436	0.7318349	1.327877	6.745532
9090	-4808.042	-4920.231	112.1889	0.6915365	1.607629	6.629727
9096	-4802.924	-4913.647	110.7222	0.7477388	1.209541	7.554352
9102	-4814.747	-4924.99	110.2429	0.7118084	1.221729	7.82424
9108	-4808.566	-4918.724	110.1573	0.7124319	1.358288	7.809466
9114	-4804.322	-4914.461	110.1385	0.6445199	1.471123	7.809466
9120	-4803.116	-4914.663	111.5468	0.6037534	1.292285	7.151729
9126	-4798.064	-4909.587	111.5225	0.7155512	1.189297	7.151729
9132	-4805.36	-4916.368	111.0083	0.7691773	1.043473	7.470994
9138	-4807.953	-4919.39	111.4366	0.7496386	1.178884	7.184493
9144	-4807.585	-4918.064	110.4794	0.7332733	1.102779	7.743177
9150	-4814.847	-4926.201	111.3537	0.7023648	1.048627	7.318944
9156	-4820.057	-4932.446	112.3891	0.9093329	1.083226	6.632014
9162	-4815.613	-4925.938	110.3246	0.6812413	1.353757	7.738657
9168	-4817.317	-4928.077	110.7602	0.6411624	1.347155	7.529852
9174	-4810.861	-4921.627	110.7663	0.8043422	1.159921	7.523788
9180	-4798.98	-4909.153	110.1732	0.7713107	1.326856	7.782959
9186	-4823.96	-4933.609	109.6482	0.6872745	1.485392	8.042638
9192	-4818.125	-4927.487	109.3617	0.6931723	1.117588	8.353142
9198	-4807.453	-4919.217	111.7639	0.7467333	1.039596	7.079387
9204	-4802.878	-4914.124	111.2459	0.7437908	1.195901	7.282035
9210	-4813.861	-4926.592	112.7319	0.7758475	1.078919	6.520949
9216	-4818.976	-4931.012	112.0356	0.7953797	1.211869	6.82181
9222	-4805.874	-4917.241	111.3674	0.7979596	1.354012	7.116914
9228	-4805.492	-4918.485	112.9921	0.661039	1.354012	6.313118
9234	-4814.163	-4926.439	112.2759	0.815761	1.232245	6.671562
9240	-4817.619	-4929.536	111.9164	0.7856822	1.246326	6.875432
9246	-4809.419	-4922.009	112.5896	0.8007087	1.274104	6.490881
9252	-4821.61	-4932.039	110.4293	0.6300424	1.418436	7.683033
9258	-4821.484	-4932.369	110.8847	0.7088657	1.110998	7.535313
9264	-4809.329	-4922.101	112.772	0.816347	1.299534	6.372127
9270	-4805.804	-4916.429	110.6253	0.6939897	1.299534	7.594401
9276	-4804.995	-4916.387	111.3924	0.7860082	1.299534	7.133518
9282	-4803.658	-4913.429	109.7701	0.7860082	1.191311	8.051044
9288	-4801.083	-4910.815	109.7317	0.6728712	1.374105	8.051044
9294	-4815.166	-4925.596	110.43	0.6795024	1.19963	7.751778
9300	-4821.93	-4932.805	110.8754	0.7840624	1.670397	7.264389
9306	-4818.855	-4930.405	111.5499	0.7252762	1.800737	6.887152
9312	-4819.734	-4931.067	111.3325	0.7638014	1.159336	7.242171
9318	-4812.613	-4924.126	111.513	0.7669542	1.204204	7.122221
9324	-4803.22	-4914.406	111.1866	0.6984078	1.307854	7.287532
9330	-4806.45	-4918.134	111.6841	0.8453139	1.307854	6.940974
9336	-4809.199	-4921.33	112.1308	0.8534113	1.181755	6.7533
9342	-4806.727	-4918.24	111.5131	0.7327667	1.31791	7.089204
9348	-4815.105	-4925.332	110.2275	0.6960372	1.084785	7.906589
9354	-4808.261	-4920.376	112.1144	0.8428246	1.247565	6.737208
9360	-4806.663	-4920.132	113.469	0.8216441	1.247565	6.013649
9366	-4807.354	-4920.967	113.6135	0.8953545	1.247565	5.894581
9372	-4806.273	-4917.826	111.5524	0.8356618	1.264801	7.036215
9378	-4802.015	-4912.799	110.7838	0.743905	1.262006	7.499459
9384	-4809.526	-4920.26	110.7337	0.7120012	1.362754	7.499459
9390	-4824.066	-4934.685	110.6196	0.7795995	1.414769	7.502634
9396	-4810.361	-4921.131	110.7707	0.8300177	1.267828	7.45775
9402	-4814.401	-4924.708	110.3065	0.6853333	1.127599	7.848963
9408	-4808.186	-4918.773	110.5878	0.7580899	1.222217	7.614877
9414	-4808.616	-4919.702	111.0862	0.6858741	1.378862	7.317644
9420	-4810.474	-4922.127	111.6533	0.7193846	1.242682	7.054565
9426	-4802.074	-4912.964	110.8896	0.7715447	1.28857	7.416107
9432	-4803.495	-4914.538	111.0427	0.7310861	1.204681	7.393812
9438	-4803.688	-4915.004	111.3159	0.7399029	1.271806	7.211733
9444	-4809.37	-4919.796	110.4269	0.7163723	1.274488	7.699641
9450	-4817.003	-4927.271	110.2684	0.7507819	1.261594	7.771728
9456	-4815.862	-4927.226	111.3634	0.7278061	1.261594	7.197347
9462	-4805.412	-4916.766	111.3544	0.652916	1.364626	7.197347
9468	-4800.947	-4913.45	112.5028	0.7876995	1.395618	6.492038
9474	-4807.074	-4917.996	110.9223	0.7531394	1.32008	7.394649
9480	-4800.48	-4910.728	110.248	0.7056096	1.510346	7.702823
9486	-4801.724	-4913.791	112.0668	0.7606319	1.204328	6.827277
9492	-4793.777	-4905.532	111.7552	0.8298617	1.341029	6.896522
9498	-4795.408	-4907.423	112.0156	0.8459304	1.305936	6.762663
9504	-4798.465	-4910.946	112.4812	0.6823604	1.153635	6.669917
9510	-4807.023	-4918.349	111.3258	0.7261755	1.064716	7.312883
9516	-4803.974	-4915.397	111.423	0.7586216	1.161715	7.195189
9522	-4807.552	-4918.195	110.6433	0.6687052	1.251336	7.619745
9528	-4809.619	-4919.963	110.3442	0.8789366	1.338005	7.629158
9534	-4809.371	-4920.152	110.7803	0.689121	1.439053	7.455103
9540	-4816.541	-4928.056	111.5152	0.7320409	1.366712	7.067469
9546	-4803.968	-4915.138	111.1706	0.7928348	1.31757	7.24114
9552	-4811.47	-4922.25	110.7797	0.8741586	1.27845	7.424511
9558	-4817.403	-4926.776	109.3728	0.8981588	1.339567	8.136835
9564	-4811.115	-4922.133	111.0181	0.7941613	1.267902	7.344273
9570	-4803.397	-4915.089	111.6917	0.7569227	1.267902	7.002222
9576	-4815.178	-4925.311	110.1323	0.7569227	1.267902	7.838308
9582	-4820.081	-4929.346	109.2652	0.6945064	1.136733	8.394449
9588	-4818.968	-4930.4	111.432	0.7405573	1.250978	7.158388
9594	-4808.792	-4919.234	110.4417	0.7925536	1.278145	7.649373
9600	-4805.591	-4916.332	110.7411	0.8087774	1.278145	7.480375
9606	-4811.628	-4922.827	111.1988	0.7324174	1.367445	7.237063
9612	-4811.16	-4922.726	111.5654	0.8205292	1.032896	7.149969
